Hora,Entidad,Municipioenqueselevioporultimavez,Estatura,Sexo,Edad
12:00:PM,SONORA,HERMOSILLO,null,HOMBRE,42
1:00:AM,GUANAJUATO,CELAYA,null,HOMBRE,42
1:32:AM,SINALOA,AHOME,null,HOMBRE,42
4:30:AM,NUEVOLEON,MONTERREY,null,MUJER,42
1:00:AM,SINALOA,CULIACAN,null,MUJER,42
12:00:PM,SONORA,NOGALES,null,HOMBRE,42
1:15:AM,NUEVOLEON,MONTERREY,null,HOMBRE,43
10:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,43
12:00:PM,DURANGO,DURANGO,null,HOMBRE,43
12:00:PM,DURANGO,DURANGO,null,HOMBRE,43
5:30:AM,SINALOA,NAVOLATO,null,HOMBRE,43
12:00:PM,SINALOA,MAZATLAN,null,HOMBRE,43
2:30:AM,SINALOA,MAZATLAN,null,HOMBRE,43
9:00:AM,SINALOA,SALVADORALVARADO,null,HOMBRE,43
2:30:AM,SINALOA,MAZATLAN,null,HOMBRE,43
12:00:PM,TAMAULIPAS,NUEVOLAREDO,null,HOMBRE,43
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,43
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,43
12:00:PM,GUERRERO,ACAPULCODEJUAREZ,null,HOMBRE,43
8:00:AM,OAXACA,SANANTONIODELACAL,null,HOMBRE,43
12:00:PM,MICHOACAN,ZAMORA,null,MUJER,43
12:00:PM,CIUDADDEMEXICO,VENUSTIANOCARRANZA,null,MUJER,43
12:00:PM,TAMAULIPAS,NUEVOLAREDO,null,HOMBRE,43
12:00:PM,TAMAULIPAS,VALLEHERMOSO,null,HOMBRE,43
7:30:AM,PUEBLA,TEHUACAN,null,HOMBRE,43
2:30:AM,SINALOA,CULIACAN,null,HOMBRE,43
7:00:AM,SINALOA,SANIGNACIO,null,HOMBRE,43
9:00:AM,JALISCO,GUADALAJARA,null,HOMBRE,43
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,43
12:00:PM,TAMAULIPAS,MATAMOROS,null,MUJER,43
12:00:PM,TAMAULIPAS,NUEVOLAREDO,null,HOMBRE,43
12:00:PM,TAMAULIPAS,NUEVOLAREDO,null,HOMBRE,43
12:00:PM,TAMAULIPAS,CAMARGO,null,HOMBRE,43
12:00:PM,TAMAULIPAS,REYNOSA,null,HOMBRE,43
12:00:PM,TAMAULIPAS,REYNOSA,null,HOMBRE,43
6:00:AM,JALISCO,ELGRULLO,null,HOMBRE,43
4:00:AM,SINALOA,ELFUERTE,null,HOMBRE,43
6:00:AM,SINALOA,CULIACAN,null,HOMBRE,43
12:00:PM,AGUASCALIENTES,AGUASCALIENTES,null,MUJER,43
4:00:AM,NUEVOLEON,GUADALUPE,null,HOMBRE,43
6:45:AM,DURANGO,DURANGO,null,HOMBRE,43
10:00:AM,NUEVOLEON,GRAL.ESCOBEDO,null,HOMBRE,43
6:20:AM,NUEVOLEON,GRAL.TERAN,null,HOMBRE,43
10:00:AM,NUEVOLEON,ALLENDE,null,HOMBRE,43
8:30:AM,NUEVOLEON,GUADALUPE,null,HOMBRE,43
1:00:AM,NUEVOLEON,CHINA,null,HOMBRE,43
11:00:AM,SONORA,HERMOSILLO,null,HOMBRE,43
11:11:AM,SONORA,AGUAPRIETA,null,HOMBRE,43
5:30:AM,NUEVOLEON,APODACA,null,HOMBRE,43
7:00:AM,NUEVOLEON,GUADALUPE,null,HOMBRE,43
8:00:AM,NUEVOLEON,JUAREZ,null,HOMBRE,43
2:40:AM,NUEVOLEON,SANNICOLASDELOSGARZA,null,HOMBRE,43
10:30:AM,COAHUILADEZARAGOZA,SALTILLO,null,HOMBRE,43
10:30:AM,COAHUILADEZARAGOZA,TORREON,null,HOMBRE,43
12:00:PM,COAHUILADEZARAGOZA,SALTILLO,null,HOMBRE,43
12:00:PM,SANLUISPOTOSI,null,null,HOMBRE,43
6:00:AM,NUEVOLEON,GRAL.ESCOBEDO,null,HOMBRE,43
1:00:AM,MICHOACAN,JIQUILPAN,null,HOMBRE,43
6:00:AM,PUEBLA,SANANDRESCHOLULA,null,HOMBRE,43
5:00:AM,MICHOACAN,LOSREYES,null,HOMBRE,43
12:00:PM,TAMAULIPAS,VICTORIA,null,HOMBRE,43
12:00:PM,TAMAULIPAS,VALLEHERMOSO,null,MUJER,43
5:30:AM,GUANAJUATO,TARIMORO,null,HOMBRE,43
10:18:20AM,ESTADODEMEXICO,null,null,MUJER,43
10:00:AM,MICHOACAN,PAJACUARAN,null,HOMBRE,43
9:00:AM,CHIHUAHUA,JUAREZ,null,HOMBRE,43
6:00:AM,NUEVOLEON,MARIN,null,MUJER,43
12:00:PM,SINALOA,AHOME,null,HOMBRE,43
10:20:AM,TAMAULIPAS,ALTAMIRA,null,HOMBRE,43
12:00:PM,MICHOACAN,ZAMORA,null,HOMBRE,43
12:00:PM,BAJACALIFORNIA,TIJUANA,null,HOMBRE,43
3:40:AM,TAMAULIPAS,MATAMOROS,null,HOMBRE,43
10:00:AM,SONORA,NOGALES,null,HOMBRE,43
9:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,43
12:00:PM,TAMAULIPAS,TAMPICO,null,MUJER,43
7:00:AM,SINALOA,ELFUERTE,null,HOMBRE,43
1:30:AM,NUEVOLEON,APODACA,null,HOMBRE,43
10:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,43
1:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,43
10:30:AM,NUEVOLEON,GUADALUPE,null,MUJER,43
12:00:PM,ZACATECAS,JUCHIPILA,null,HOMBRE,43
10:00:AM,NUEVOLEON,SANNICOLASDELOSGARZA,null,HOMBRE,43
12:00:PM,TAMAULIPAS,VICTORIA,null,HOMBRE,43
8:00:AM,MICHOACAN,LAPIEDAD,null,MUJER,43
11:00:AM,MICHOACAN,VISTAHERMOSA,null,HOMBRE,43
12:00:PM,GUANAJUATO,LEON,null,HOMBRE,43
12:55:50PM,NUEVOLEON,LOSRAMONES,null,HOMBRE,43
4:00:AM,NUEVOLEON,GUADALUPE,null,HOMBRE,43
1:00:AM,GUANAJUATO,DOCTORMORA,null,HOMBRE,43
8:00:AM,COAHUILADEZARAGOZA,TORREON,null,HOMBRE,43
3:34:AM,NUEVOLEON,GRAL.TERAN,null,HOMBRE,43
12:30:PM,GUANAJUATO,CELAYA,null,HOMBRE,43
12:00:PM,NUEVOLEON,MARIN,null,HOMBRE,43
9:00:AM,MICHOACAN,TANHUATO,null,MUJER,43
4:30:AM,GUANAJUATO,CELAYA,null,HOMBRE,43
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,43
12:00:PM,TAMAULIPAS,SANFERNANDO,null,HOMBRE,43
12:00:PM,TAMAULIPAS,REYNOSA,null,HOMBRE,43
8:40:AM,SINALOA,CULIACAN,null,HOMBRE,43
3:00:AM,MORELOS,EMILIANOZAPATA,null,HOMBRE,43
10:00:AM,SINALOA,CULIACAN,null,HOMBRE,43
3:00:AM,SINALOA,CULIACAN,null,HOMBRE,43
12:20:PM,SONORA,HERMOSILLO,null,HOMBRE,43
2:00:AM,SONORA,NACO,null,HOMBRE,43
9:30:AM,GUANAJUATO,SANTACRUZDEJUVENTINOROSAS,null,HOMBRE,43
8:00:AM,SINALOA,CULIACAN,null,MUJER,43
5:30:AM,SONORA,PUERTOPEÑASCO,null,HOMBRE,43
12:00:PM,HIDALGO,PACHUCADESOTO,null,HOMBRE,44
11:00:AM,NUEVOLEON,SANTACATARINA,null,HOMBRE,44
1:30:AM,DURANGO,DURANGO,null,HOMBRE,44
12:00:PM,BAJACALIFORNIA,TIJUANA,null,HOMBRE,44
12:00:PM,SINALOA,MAZATLAN,null,HOMBRE,44
2:30:AM,SINALOA,MAZATLAN,null,HOMBRE,44
3:00:AM,SINALOA,ANGOSTURA,null,HOMBRE,44
4:00:AM,SINALOA,CULIACAN,null,HOMBRE,44
12:00:PM,ZACATECAS,null,null,MUJER,44
12:00:PM,TAMAULIPAS,VALLEHERMOSO,null,HOMBRE,44
12:00:PM,TAMAULIPAS,TAMPICO,null,HOMBRE,44
12:00:PM,CIUDADDEMEXICO,null,null,HOMBRE,44
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,44
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,44
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,44
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,44
12:00:PM,TAMAULIPAS,TAMPICO,null,HOMBRE,44
12:00:PM,TAMAULIPAS,ALTAMIRA,null,HOMBRE,44
12:00:PM,TAMAULIPAS,VALLEHERMOSO,null,MUJER,44
5:00:AM,SONORA,NOGALES,null,HOMBRE,44
11:00:AM,MICHOACAN,ZAMORA,null,HOMBRE,44
12:00:PM,TAMAULIPAS,NUEVOLAREDO,null,MUJER,44
12:00:PM,TAMAULIPAS,NUEVOLAREDO,null,HOMBRE,44
12:00:PM,TAMAULIPAS,MIER,null,MUJER,44
12:00:PM,TAMAULIPAS,REYNOSA,null,HOMBRE,44
12:00:PM,TAMAULIPAS,REYNOSA,null,HOMBRE,44
12:00:PM,TAMAULIPAS,ALTAMIRA,null,HOMBRE,44
5:17:AM,CHIHUAHUA,OJINAGA,null,HOMBRE,44
10:00:AM,CHIHUAHUA,OJINAGA,null,HOMBRE,44
12:00:PM,GUANAJUATO,DOLORESHIDALGOCUNADELAINDEPENDENCIANAL.,null,HOMBRE,44
8:00:AM,GUANAJUATO,CELAYA,null,HOMBRE,44
2:00:AM,SINALOA,NAVOLATO,null,HOMBRE,44
7:50:AM,SINALOA,MAZATLAN,null,HOMBRE,44
12:00:PM,AGUASCALIENTES,AGUASCALIENTES,null,HOMBRE,44
12:00:PM,TAMAULIPAS,NUEVOLAREDO,null,HOMBRE,44
7:30:AM,NUEVOLEON,SANNICOLASDELOSGARZA,null,MUJER,44
12:00:PM,NUEVOLEON,MONTERREY,null,HOMBRE,44
12:00:PM,TAMAULIPAS,ELMANTE,null,HOMBRE,44
10:00:AM,SONORA,AGUAPRIETA,null,HOMBRE,44
9:00:AM,SONORA,SANLUISRIOCOLORADO,null,HOMBRE,44
7:30:AM,SONORA,AGUAPRIETA,null,MUJER,44
8:20:AM,NUEVOLEON,CADEREYTAJIMENEZ,null,HOMBRE,44
11:30:AM,TAMAULIPAS,RIOBRAVO,null,HOMBRE,44
7:00:AM,NUEVOLEON,GUADALUPE,null,HOMBRE,44
12:00:PM,NUEVOLEON,MONTERREY,null,HOMBRE,44
12:00:PM,COAHUILADEZARAGOZA,ACUÑA,null,MUJER,44
7:00:AM,COAHUILADEZARAGOZA,PIEDRASNEGRAS,null,HOMBRE,44
12:00:PM,COAHUILADEZARAGOZA,TORREON,null,HOMBRE,44
12:00:PM,COAHUILADEZARAGOZA,FRANCISCOI.MADERO,null,HOMBRE,44
12:00:PM,COAHUILADEZARAGOZA,PIEDRASNEGRAS,null,HOMBRE,44
12:00:PM,SANLUISPOTOSI,SANLUISPOTOSI,null,HOMBRE,44
1:00:AM,GUERRERO,null,null,HOMBRE,44
12:00:PM,TAMAULIPAS,OCAMPO,null,MUJER,44
8:00:AM,NUEVOLEON,MONTERREY,null,MUJER,44
9:23:23AM,ESTADODEMEXICO,null,null,HOMBRE,44
5:44:44AM,ESTADODEMEXICO,null,null,MUJER,44
5:00:AM,TAMAULIPAS,VICTORIA,null,HOMBRE,44
6:00:AM,BAJACALIFORNIA,TIJUANA,null,HOMBRE,44
5:00:AM,TAMAULIPAS,RIOBRAVO,null,HOMBRE,44
12:00:PM,MICHOACAN,APATZINGAN,null,HOMBRE,44
9:55:55AM,ESTADODEMEXICO,null,null,HOMBRE,44
12:00:PM,NUEVOLEON,GUADALUPE,null,HOMBRE,44
2:00:AM,TAMAULIPAS,SANFERNANDO,null,MUJER,44
12:00:PM,BAJACALIFORNIA,TIJUANA,null,HOMBRE,44
10:25:25AM,ESTADODEMEXICO,LERMA,null,MUJER,44
6:00:AM,SINALOA,CULIACAN,null,HOMBRE,44
7:25:AM,GUANAJUATO,LEON,null,HOMBRE,44
12:00:PM,GUANAJUATO,GUANAJUATO,null,HOMBRE,44
6:30:AM,MICHOACAN,ZACAPU,null,HOMBRE,44
3:00:AM,SONORA,PUERTOPEÑASCO,null,HOMBRE,44
10:00:AM,SONORA,SANLUISRIOCOLORADO,null,HOMBRE,44
12:00:PM,SONORA,NACO,null,HOMBRE,44
1:30:AM,SONORA,CABORCA,null,HOMBRE,44
1:00:AM,SONORA,AGUAPRIETA,null,HOMBRE,44
8:00:AM,SONORA,NAVOJOA,null,HOMBRE,44
9:00:AM,SONORA,GUAYMAS,null,HOMBRE,44
7:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,44
12:00:PM,NUEVOLEON,MONTERREY,null,HOMBRE,44
12:00:PM,TAMAULIPAS,RIOBRAVO,null,MUJER,44
8:00:AM,MICHOACAN,BRISEÑAS,null,HOMBRE,44
1:30:AM,JALISCO,ATOTONILCOELALTO,null,HOMBRE,44
12:00:PM,ESTADODEMEXICO,CHALCO,null,MUJER,44
12:00:PM,CHIHUAHUA,CHIHUAHUA,null,HOMBRE,44
9:00:AM,PUEBLA,PUEBLA,null,MUJER,44
3:30:AM,SINALOA,CULIACAN,null,HOMBRE,44
12:00:PM,CIUDADDEMEXICO,ALVAROOBREGON,null,MUJER,44
12:00:PM,CIUDADDEMEXICO,CUAUHTEMOC,null,HOMBRE,44
3:58:AM,NUEVOLEON,SANNICOLASDELOSGARZA,null,HOMBRE,44
12:00:PM,COAHUILADEZARAGOZA,ACUÑA,null,HOMBRE,44
6:30:AM,GUANAJUATO,PENJAMO,null,HOMBRE,44
1:00:AM,MICHOACAN,LAPIEDAD,null,HOMBRE,44
12:30:PM,GUANAJUATO,COMONFORT,null,HOMBRE,44
6:25:AM,NUEVOLEON,ALLENDE,null,HOMBRE,44
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,44
3:00:AM,NUEVOLEON,SANPEDROGARZAGARCIA,null,MUJER,44
12:00:PM,TAMAULIPAS,VICTORIA,null,MUJER,44
12:00:PM,TAMAULIPAS,VICTORIA,null,HOMBRE,44
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,44
12:00:PM,TAMAULIPAS,MATAMOROS,null,MUJER,44
3:00:AM,NUEVOLEON,APODACA,null,MUJER,44
12:00:PM,BAJACALIFORNIA,MEXICALI,null,HOMBRE,44
8:00:AM,BAJACALIFORNIA,PLAYASDEROSARITO,null,HOMBRE,44
4:00:AM,BAJACALIFORNIA,ENSENADA,null,HOMBRE,44
8:00:AM,NUEVOLEON,JUAREZ,null,HOMBRE,44
12:00:PM,COAHUILADEZARAGOZA,SALTILLO,null,HOMBRE,44
12:00:PM,NUEVOLEON,MONTERREY,null,HOMBRE,44
11:13:AM,SONORA,CABORCA,null,MUJER,44
12:00:PM,SONORA,null,null,HOMBRE,44
9:00:AM,NUEVOLEON,GALEANA,null,HOMBRE,44
6:00:AM,SINALOA,NAVOLATO,null,HOMBRE,44
9:00:AM,SONORA,CANANEA,null,HOMBRE,44
1:19:45AM,JALISCO,TALA,null,MUJER,44
11:30:AM,SINALOA,CULIACAN,null,HOMBRE,44
12:00:PM,CHIHUAHUA,JUAREZ,null,HOMBRE,45
12:00:PM,NUEVOLEON,MONTERREY,null,HOMBRE,45
1:40:AM,NUEVOLEON,SANNICOLASDELOSGARZA,null,HOMBRE,45
6:30:AM,NUEVOLEON,JUAREZ,null,HOMBRE,45
12:00:PM,DURANGO,DURANGO,null,HOMBRE,45
9:30:AM,DURANGO,PUEBLONUEVO,null,HOMBRE,45
12:00:PM,BAJACALIFORNIA,TIJUANA,null,MUJER,45
3:00:AM,SINALOA,ELOTA,null,HOMBRE,45
10:30:AM,SINALOA,AHOME,null,HOMBRE,45
12:00:PM,GUERRERO,CHILAPADEALVAREZ,null,HOMBRE,45
12:00:PM,GUERRERO,ACAPULCODEJUAREZ,null,HOMBRE,45
12:00:PM,GUERRERO,null,null,HOMBRE,45
12:00:PM,CIUDADDEMEXICO,IZTAPALAPA,null,HOMBRE,45
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,45
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,45
12:00:PM,TAMAULIPAS,VALLEHERMOSO,null,HOMBRE,45
12:00:PM,NUEVOLEON,MONTERREY,null,HOMBRE,45
10:00:AM,SONORA,EMPALME,null,HOMBRE,45
5:00:AM,MICHOACAN,URUAPAN,null,HOMBRE,45
12:00:PM,CHIHUAHUA,JUAREZ,null,HOMBRE,45
6:00:AM,JALISCO,OCOTLAN,null,HOMBRE,45
12:00:PM,TAMAULIPAS,NUEVOLAREDO,null,MUJER,45
12:00:PM,TAMAULIPAS,CIUDADMADERO,null,HOMBRE,45
5:30:AM,MICHOACAN,ZIRACUARETIRO,null,HOMBRE,45
12:00:PM,SINALOA,SANIGNACIO,null,HOMBRE,45
9:00:AM,SINALOA,MAZATLAN,null,HOMBRE,45
2:30:AM,SINALOA,CHOIX,null,HOMBRE,45
12:00:PM,AGUASCALIENTES,AGUASCALIENTES,null,HOMBRE,45
1:00:AM,DURANGO,PUEBLONUEVO,null,HOMBRE,45
5:00:AM,NUEVOLEON,CADEREYTAJIMENEZ,null,HOMBRE,45
2:30:AM,NUEVOLEON,GUADALUPE,null,HOMBRE,45
3:45:AM,NUEVOLEON,SANTIAGO,null,HOMBRE,45
9:00:AM,NUEVOLEON,HUALAHUISES,null,HOMBRE,45
12:00:PM,NUEVOLEON,APODACA,null,HOMBRE,45
5:30:AM,NUEVOLEON,CADEREYTAJIMENEZ,null,HOMBRE,45
12:00:PM,NUEVOLEON,GUADALUPE,null,HOMBRE,45
2:30:AM,NUEVOLEON,GRAL.ESCOBEDO,null,HOMBRE,45
11:15:AM,NUEVOLEON,SANTIAGO,null,HOMBRE,45
7:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,45
12:30:PM,NUEVOLEON,SANPEDROGARZAGARCIA,null,HOMBRE,45
9:30:AM,NUEVOLEON,SANTACATARINA,null,HOMBRE,45
8:00:AM,NUEVOLEON,MONTEMORELOS,null,HOMBRE,45
1:00:AM,NUEVOLEON,CERRALVO,null,MUJER,45
12:00:PM,CIUDADDEMEXICO,IZTAPALAPA,null,HOMBRE,45
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,45
7:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,45
12:30:PM,SONORA,CANANEA,null,MUJER,45
12:30:PM,SONORA,SANLUISRIOCOLORADO,null,HOMBRE,45
12:00:PM,SONORA,SANLUISRIOCOLORADO,null,HOMBRE,45
6:00:AM,NUEVOLEON,GUADALUPE,null,HOMBRE,45
2:00:AM,CHIHUAHUA,CUAUHTEMOC,null,HOMBRE,45
11:00:AM,TAMAULIPAS,REYNOSA,null,MUJER,45
8:00:AM,COAHUILADEZARAGOZA,FRONTERA,null,HOMBRE,45
6:00:AM,COAHUILADEZARAGOZA,SALTILLO,null,HOMBRE,45
5:00:AM,COAHUILADEZARAGOZA,ACUÑA,null,HOMBRE,45
12:00:PM,BAJACALIFORNIA,TIJUANA,null,HOMBRE,45
12:00:PM,BAJACALIFORNIA,TIJUANA,null,HOMBRE,45
12:00:PM,TAMAULIPAS,TAMPICO,null,HOMBRE,45
6:09:09AM,ESTADODEMEXICO,null,null,HOMBRE,45
9:55:55AM,ESTADODEMEXICO,null,null,HOMBRE,45
12:00:PM,MICHOACAN,LAZAROCARDENAS,null,HOMBRE,45
12:10:PM,SINALOA,AHOME,null,HOMBRE,45
9:00:AM,SINALOA,MAZATLAN,null,HOMBRE,45
8:00:AM,SINALOA,AHOME,null,HOMBRE,45
12:00:PM,BAJACALIFORNIA,TIJUANA,null,HOMBRE,45
9:30:AM,TAMAULIPAS,REYNOSA,null,HOMBRE,45
8:30:AM,CHIHUAHUA,PRAXEDISG.GUERRERO,null,HOMBRE,45
9:25:25AM,ESTADODEMEXICO,TOLUCA,null,HOMBRE,45
12:00:PM,BAJACALIFORNIA,TIJUANA,null,HOMBRE,45
10:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,45
12:00:PM,TAMAULIPAS,MATAMOROS,null,MUJER,45
1:00:AM,TAMAULIPAS,JIMENEZ,null,HOMBRE,45
12:00:PM,MICHOACAN,HIDALGO,null,HOMBRE,45
5:47:30AM,ESTADODEMEXICO,AMECAMECA,null,HOMBRE,45
7:30:AM,SONORA,NAVOJOA,null,HOMBRE,45
12:00:PM,TAMAULIPAS,REYNOSA,null,HOMBRE,45
7:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,45
12:00:PM,NUEVOLEON,MONTERREY,null,HOMBRE,45
9:30:AM,NUEVOLEON,SANNICOLASDELOSGARZA,null,MUJER,45
12:00:PM,NUEVOLEON,SALINASVICTORIA,null,HOMBRE,45
8:30:AM,MICHOACAN,URUAPAN,null,HOMBRE,45
11:30:AM,NUEVOLEON,GRAL.ESCOBEDO,null,HOMBRE,45
11:30:AM,NUEVOLEON,CADEREYTAJIMENEZ,null,HOMBRE,45
3:00:AM,CHIHUAHUA,MEOQUI,null,MUJER,45
5:00:AM,TABASCO,JALAPA,null,HOMBRE,45
2:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,45
4:00:AM,SINALOA,ESCUINAPA,null,HOMBRE,45
7:00:AM,CHIHUAHUA,CHIHUAHUA,null,HOMBRE,45
6:08:AM,GUANAJUATO,CELAYA,null,HOMBRE,45
7:45:AM,SINALOA,ROSARIO,null,HOMBRE,45
12:00:PM,CIUDADDEMEXICO,VENUSTIANOCARRANZA,null,HOMBRE,45
12:00:PM,NUEVOLEON,CARMEN,null,MUJER,45
10:00:AM,GUANAJUATO,IRAPUATO,null,HOMBRE,45
11:00:AM,NUEVOLEON,SANPEDROGARZAGARCIA,null,HOMBRE,45
12:00:PM,GUANAJUATO,PURISIMADELRINCON,null,HOMBRE,45
6:38:AM,COAHUILADEZARAGOZA,TORREON,null,HOMBRE,45
11:00:AM,COAHUILADEZARAGOZA,ACUÑA,null,HOMBRE,45
10:00:AM,GUANAJUATO,SANFRANCISCODELRINCON,null,HOMBRE,45
11:30:AM,QUERETARO,AMEALCODEBONFIL,null,HOMBRE,45
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,45
12:00:PM,TAMAULIPAS,REYNOSA,null,HOMBRE,45
1:30:AM,GUANAJUATO,APASEOELGRANDE,null,HOMBRE,45
null,BAJACALIFORNIA,MEXICALI,null,HOMBRE,45
6:00:AM,PUEBLA,AMOZOC,null,HOMBRE,45
12:00:PM,NUEVOLEON,MONTERREY,null,HOMBRE,45
12:00:PM,CHIHUAHUA,JUAREZ,null,HOMBRE,45
8:00:AM,SONORA,HERMOSILLO,null,HOMBRE,45
9:00:AM,SONORA,GUAYMAS,null,HOMBRE,45
12:00:PM,SONORA,CAJEME,null,HOMBRE,45
7:00:AM,SINALOA,CULIACAN,null,HOMBRE,45
5:00:AM,SONORA,NOGALES,null,HOMBRE,45
5:00:AM,GUANAJUATO,ABASOLO,null,HOMBRE,45
12:00:PM,CHIHUAHUA,CHIHUAHUA,null,HOMBRE,46
12:00:PM,CHIHUAHUA,JUAREZ,null,HOMBRE,46
8:00:AM,NUEVOLEON,MONTEMORELOS,null,HOMBRE,46
4:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,46
7:00:AM,NUEVOLEON,CADEREYTAJIMENEZ,null,HOMBRE,46
12:00:PM,DURANGO,DURANGO,null,HOMBRE,46
12:00:PM,DURANGO,DURANGO,null,HOMBRE,46
8:30:AM,SINALOA,ELOTA,null,HOMBRE,46
12:00:PM,TAMAULIPAS,NUEVOLAREDO,null,HOMBRE,46
12:00:PM,TAMAULIPAS,TAMPICO,null,MUJER,46
12:00:PM,TAMAULIPAS,MATAMOROS,null,MUJER,46
12:00:PM,TAMAULIPAS,REYNOSA,null,HOMBRE,46
12:00:PM,GUERRERO,null,null,MUJER,46
12:00:PM,GUERRERO,ACAPULCODEJUAREZ,null,HOMBRE,46
12:00:PM,MICHOACAN,VISTAHERMOSA,null,HOMBRE,46
11:00:AM,MICHOACAN,VENUSTIANOCARRANZA,null,HOMBRE,46
12:00:PM,CIUDADDEMEXICO,null,null,HOMBRE,46
12:00:PM,TAMAULIPAS,VALLEHERMOSO,null,HOMBRE,46
6:00:AM,BAJACALIFORNIASUR,LAPAZ,null,HOMBRE,46
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,46
12:00:PM,TAMAULIPAS,REYNOSA,null,HOMBRE,46
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,46
12:00:PM,JALISCO,GUADALAJARA,null,HOMBRE,46
12:00:PM,TAMAULIPAS,VALLEHERMOSO,null,HOMBRE,46
12:00:PM,TAMAULIPAS,SANFERNANDO,null,HOMBRE,46
12:00:PM,TAMAULIPAS,MATAMOROS,null,MUJER,46
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,46
10:00:AM,JALISCO,GUADALAJARA,null,HOMBRE,46
1:30:AM,SINALOA,CULIACAN,null,HOMBRE,46
12:00:PM,SINALOA,CULIACAN,null,HOMBRE,46
12:00:PM,AGUASCALIENTES,AGUASCALIENTES,null,HOMBRE,46
11:00:AM,NUEVOLEON,SANTACATARINA,null,HOMBRE,46
12:00:PM,NUEVOLEON,LINARES,null,HOMBRE,46
7:00:AM,NUEVOLEON,GUADALUPE,null,HOMBRE,46
12:00:PM,NUEVOLEON,GUADALUPE,null,HOMBRE,46
2:00:AM,NUEVOLEON,SABINASHIDALGO,null,MUJER,46
6:00:AM,NUEVOLEON,SANTACATARINA,null,MUJER,46
3:00:AM,NUEVOLEON,CADEREYTAJIMENEZ,null,HOMBRE,46
6:30:AM,NUEVOLEON,SANTACATARINA,null,HOMBRE,46
6:50:AM,NUEVOLEON,SANNICOLASDELOSGARZA,null,HOMBRE,46
6:00:AM,NUEVOLEON,SANNICOLASDELOSGARZA,null,HOMBRE,46
12:00:PM,NUEVOLEON,MONTERREY,null,HOMBRE,46
10:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,46
5:30:AM,NUEVOLEON,MONTERREY,null,HOMBRE,46
10:00:AM,NUEVOLEON,CERRALVO,null,MUJER,46
10:00:AM,NUEVOLEON,CERRALVO,null,HOMBRE,46
12:00:PM,SONORA,CUCURPE,null,HOMBRE,46
12:00:PM,TAMAULIPAS,MATAMOROS,null,HOMBRE,46
4:00:AM,NUEVOLEON,GRAL.TERAN,null,HOMBRE,46
4:00:AM,SONORA,AGUAPRIETA,null,HOMBRE,46
1:00:AM,SONORA,CANANEA,null,HOMBRE,46
5:00:AM,NUEVOLEON,APODACA,null,HOMBRE,46
11:39:AM,NUEVOLEON,CADEREYTAJIMENEZ,null,HOMBRE,46
9:00:AM,NUEVOLEON,CADEREYTAJIMENEZ,null,HOMBRE,46
10:45:AM,NUEVOLEON,CADEREYTAJIMENEZ,null,HOMBRE,46
12:00:PM,NUEVOLEON,CADEREYTAJIMENEZ,null,HOMBRE,46
12:00:PM,NUEVOLEON,CADEREYTAJIMENEZ,null,HOMBRE,46
6:00:AM,NUEVOLEON,SANTACATARINA,null,MUJER,46
11:30:AM,NUEVOLEON,GUADALUPE,null,HOMBRE,46
6:00:AM,NUEVOLEON,GUADALUPE,null,MUJER,46
7:00:AM,NUEVOLEON,GUADALUPE,null,MUJER,46
12:00:PM,NUEVOLEON,MONTERREY,null,HOMBRE,46
12:00:PM,NUEVOLEON,MONTERREY,null,HOMBRE,46
6:00:AM,NUEVOLEON,MONTERREY,null,HOMBRE,46
5:00:AM,NUEVOLEON,GUADALUPE,null,HOMBRE,46
